timestamp,switch_id,port_no,rx_mbps,tx_mbps,rx_loss,tx_loss,avg_queue_depth,latency_ms
1777605618.0526261,1,1,0.8279,0.8299,0.0,0.0,0,1255.9536
1777605618.0526261,1,2,0.822,0.8313,0.0,0.0,0,1255.9536
1777605618.0593095,3,1,0.8316,0.8296,0.0,0.0,0,1255.9719
1777605618.0593095,3,2,0.8245,0.8318,0.0,0.0,0,1255.9719
1777605618.0593095,3,3,0.0,1.6546,0.0,0.0,0,1255.9719
1777605618.0593095,3,4,0.0,1.6518,0.0,0.0,0,1255.9719
1777605618.0595498,4,1,0.8241,0.8169,0.0,0.0,0,1255.8308
1777605618.0595498,4,2,0.8282,0.8186,0.0,0.0,0,1255.8308
1777605618.0595498,4,3,0.0027,1.6355,0.0,0.0,0,1255.8308
1777605618.0595498,4,4,0.0027,1.6355,0.0,0.0,0,1255.8308
1777605618.8511343,8,1,1.6801,0.0,0.0,0.0,0,26.8605
1777605618.8511343,8,2,0.0,1.6863,0.0,0.0,0,26.8605
1777605618.8511343,8,3,0.0,1.6863,0.0,0.0,0,26.8605
1777605618.8511343,8,4,0.0,1.6863,0.0,0.0,0,26.8605
1777605618.8511343,8,5,0.0,1.6863,0.0,0.0,0,26.8605
1777605618.851475,7,1,1.6798,0.0,0.0,0.0,0,27.0443
1777605618.851475,7,2,0.0,1.686,0.0,0.0,0,27.0443
1777605618.851475,7,3,0.0,1.686,0.0,0.0,0,27.0443
1777605618.851475,7,4,0.0,1.686,0.0,0.0,0,27.0443
1777605618.851475,7,5,0.0,1.686,0.0,0.0,0,27.0443
1777605618.8578503,5,1,1.6614,0.0014,0.0,0.0,0,26.7103
1777605618.8578503,5,2,0.0007,1.6559,0.0,0.0,0,26.7103
1777605618.8578503,5,3,0.0007,1.6559,0.0,0.0,0,26.7103
1777605618.8578503,5,4,0.0,1.6566,0.0,0.0,0,26.7103
1777605618.8578503,5,5,0.0,1.6566,0.0,0.0,0,26.7103
1777605618.8580918,6,1,1.6606,0.0027,0.0,0.0,0,26.792
1777605618.8580918,6,2,0.0007,1.655,0.0,0.0,0,26.792
1777605618.8580918,6,3,0.0007,1.655,0.0,0.0,0,26.792
1777605618.8580918,6,4,0.0007,1.655,0.0,0.0,0,26.792
1777605618.8580918,6,5,0.0007,1.655,0.0,0.0,0,26.792
1777605619.0699399,2,1,0.8084,0.8207,0.0,0.0,0,210.9725
1777605619.0699399,2,2,0.8241,0.8145,0.0,0.0,0,210.9725
1777605619.0701191,3,1,0.8126,0.8263,0.0,0.0,0,1248.4925
1777605619.0701191,3,2,0.8146,0.8235,0.0,0.0,0,1248.4925
1777605619.0701191,3,3,0.0,1.6498,0.0,0.0,0,1248.4925
1777605619.0701191,3,4,0.0,1.6498,0.0,0.0,0,1248.4925
1777605619.0772622,4,1,0.8205,0.8246,0.0,0.0,0,1248.5919
1777605619.0772622,4,2,0.8188,0.8158,0.0,0.0,0,1248.5919
1777605619.0772622,4,3,0.0027,1.6324,0.0,0.0,0,1248.5919
1777605619.0772622,4,4,0.0027,1.6324,0.0,0.0,0,1248.5919
1777605619.0843554,1,1,0.8153,0.8025,0.0,0.0,0,1241.7541
1777605619.0843554,1,2,0.8128,0.808,0.0,0.0,0,1241.7541
1777605619.858658,8,1,1.6332,0.0,0.0,0.0,0,21.2193
1777605619.858658,8,2,0.0,1.6415,0.0,0.0,0,21.2193
1777605619.858658,8,3,0.0,1.6415,0.0,0.0,0,21.2193
1777605619.858658,8,4,0.0,1.6415,0.0,0.0,0,21.2193
1777605619.858658,8,5,0.0,1.6415,0.0,0.0,0,21.2193
1777605619.8589354,7,1,1.6333,0.0,0.0,0.0,0,21.436
1777605619.8589354,7,2,0.0,1.6416,0.0,0.0,0,21.436
1777605619.8589354,7,3,0.0,1.6416,0.0,0.0,0,21.436
1777605619.8589354,7,4,0.0,1.6416,0.0,0.0,0,21.436
1777605619.8589354,7,5,0.0,1.6416,0.0,0.0,0,21.436
1777605619.8591006,5,1,1.6293,0.0014,0.0,0.0,0,27.8521
1777605619.8591006,5,2,0.0007,1.6466,0.0,0.0,0,27.8521
1777605619.8591006,5,3,0.0007,1.6466,0.0,0.0,0,27.8521
1777605619.8591006,5,4,0.0,1.6473,0.0,0.0,0,27.8521
1777605619.8591006,5,5,0.0,1.6473,0.0,0.0,0,27.8521
1777605619.8592703,6,1,1.6281,0.0027,0.0,0.0,0,28.2848
1777605619.8592703,6,2,0.0007,1.6467,0.0,0.0,0,28.2848
1777605619.8592703,6,3,0.0007,1.6467,0.0,0.0,0,28.2848
1777605619.8592703,6,4,0.0007,1.6467,0.0,0.0,0,28.2848
1777605619.8592703,6,5,0.0007,1.6467,0.0,0.0,0,28.2848
1777605620.0413773,2,1,0.8379,0.8524,0.0,0.0,0,239.857
1777605620.0413773,2,2,0.8427,0.8336,0.0,0.0,0,239.857
1777605620.0720935,1,1,0.8414,0.8508,0.0,0.0,0,1263.9976
1777605620.0720935,1,2,0.855,0.8534,0.0,0.0,0,1263.9976
1777605620.0722916,3,1,0.8397,0.8317,0.0,0.0,0,1249.7585
1777605620.0722916,3,2,0.8492,0.8359,0.0,0.0,0,1249.7585
1777605620.0722916,3,3,0.0014,1.6676,0.0,0.0,0,1249.7585
1777605620.0722916,3,4,0.0027,1.6676,0.0,0.0,0,1249.7585
1777605620.072445,4,1,0.8456,0.8465,0.0,0.0,0,1257.0207
1777605620.072445,4,2,0.8459,0.8567,0.0,0.0,0,1257.0207
1777605620.072445,4,3,0.0,1.6949,0.0,0.0,0,1257.0207
1777605620.072445,4,4,0.0,1.6949,0.0,0.0,0,1257.0207
1777605620.8637958,6,1,1.7347,0.0,0.0,0.0,0,20.9517
1777605620.8637958,6,2,0.0,1.7291,0.0,0.0,0,20.9517
1777605620.8637958,6,3,0.0,1.7291,0.0,0.0,0,20.9517
1777605620.8637958,6,4,0.0,1.7291,0.0,0.0,0,20.9517
1777605620.8637958,6,5,0.0,1.7291,0.0,0.0,0,20.9517
1777605620.8704443,8,1,1.7041,0.0027,0.0,0.0,0,20.1776
1777605620.8704443,8,2,0.0007,1.6954,0.0,0.0,0,20.1776
1777605620.8704443,8,3,0.0007,1.6954,0.0,0.0,0,20.1776
1777605620.8704443,8,4,0.0007,1.6954,0.0,0.0,0,20.1776
1777605620.8704443,8,5,0.0007,1.6954,0.0,0.0,0,20.1776
1777605620.870686,7,1,1.7041,0.0027,0.0,0.0,0,20.3662
1777605620.870686,7,2,0.0007,1.6955,0.0,0.0,0,20.3662
1777605620.870686,7,3,0.0007,1.6955,0.0,0.0,0,20.3662
1777605620.870686,7,4,0.0007,1.6955,0.0,0.0,0,20.3662
1777605620.870686,7,5,0.0007,1.6955,0.0,0.0,0,20.3662
1777605620.870846,5,1,1.7326,0.0,0.0,0.0,0,20.5276
1777605620.870846,5,2,0.0,1.7168,0.0,0.0,0,20.5276
1777605620.870846,5,3,0.0,1.7168,0.0,0.0,0,20.5276
1777605620.870846,5,4,0.0,1.7168,0.0,0.0,0,20.5276
1777605620.870846,5,5,0.0,1.7168,0.0,0.0,0,20.5276
1777605621.027742,1,1,0.8662,0.8606,0.0,0.0,0,1242.0442
1777605621.027742,1,2,0.8594,0.8546,0.0,0.0,0,1242.0442
1777605621.0340617,4,1,0.8507,0.8563,0.0,0.0,0,1242.3215
1777605621.0340617,4,2,0.8457,0.8549,0.0,0.0,0,1242.3215
1777605621.0340617,4,3,0.0,1.7111,0.0,0.0,0,1242.3215
1777605621.0340617,4,4,0.0,1.7111,0.0,0.0,0,1242.3215
1777605621.0342724,3,1,0.8535,0.8576,0.0,0.0,0,1242.224
1777605621.0342724,3,2,0.8657,0.8524,0.0,0.0,0,1242.224
1777605621.0342724,3,3,0.0014,1.7043,0.0,0.0,0,1242.224
1777605621.0342724,3,4,0.0029,1.7029,0.0,0.0,0,1242.224
1777605621.0466375,2,1,0.8717,0.859,0.0,0.0,0,202.7881
1777605621.0466375,2,2,0.8529,0.8735,0.0,0.0,0,202.7881
1777605621.8869407,6,1,1.7243,0.0,0.0,0.0,0,22.4097
1777605621.8869407,6,2,0.0,1.7326,0.0,0.0,0,22.4097
1777605621.8869407,6,3,0.0,1.7326,0.0,0.0,0,22.4097
1777605621.8869407,6,4,0.0,1.7326,0.0,0.0,0,22.4097
1777605621.8869407,6,5,0.0,1.7326,0.0,0.0,0,22.4097
1777605621.8872063,5,1,1.727,0.0,0.0,0.0,0,28.2235
1777605621.8872063,5,2,0.0,1.7442,0.0,0.0,0,28.2235
1777605621.8872063,5,3,0.0,1.7442,0.0,0.0,0,28.2235
1777605621.8872063,5,4,0.0,1.7442,0.0,0.0,0,28.2235
1777605621.8872063,5,5,0.0,1.7442,0.0,0.0,0,28.2235
1777605621.887375,8,1,1.7324,0.0027,0.0,0.0,0,27.8642
1777605621.887375,8,2,0.0007,1.7422,0.0,0.0,0,27.8642
1777605621.887375,8,3,0.0007,1.7422,0.0,0.0,0,27.8642
1777605621.887375,8,4,0.0007,1.7422,0.0,0.0,0,27.8642
1777605621.887375,8,5,0.0007,1.7422,0.0,0.0,0,27.8642
1777605621.887544,7,1,1.7325,0.0027,0.0,0.0,0,28.0488
1777605621.887544,7,2,0.0007,1.7424,0.0,0.0,0,28.0488
1777605621.887544,7,3,0.0007,1.7424,0.0,0.0,0,28.0488
1777605621.887544,7,4,0.0007,1.7424,0.0,0.0,0,28.0488
1777605621.887544,7,5,0.0007,1.7424,0.0,0.0,0,28.0488
1777605622.043031,3,1,0.8664,0.8697,0.0,0.0,0,1195.6916
1777605622.043031,3,2,0.8505,0.8639,0.0,0.0,0,1195.6916
1777605622.043031,3,3,0.0,1.7281,0.0,0.0,0,1195.6916
1777605622.043031,3,4,0.0,1.7268,0.0,0.0,0,1195.6916
1777605622.0542262,4,1,0.8497,0.8503,0.0,0.0,0,1195.5004
1777605622.0542262,4,2,0.8628,0.8405,0.0,0.0,0,1195.5004
1777605622.0542262,4,3,0.0027,1.6908,0.0,0.0,0,1195.5004
1777605622.0542262,4,4,0.0027,1.6908,0.0,0.0,0,1195.5004
1777605622.0544927,1,1,0.8544,0.8499,0.0,0.0,0,1189.2269
1777605622.0544927,1,2,0.8454,0.8463,0.0,0.0,0,1189.2269
1777605622.0679982,2,1,0.8614,0.8564,0.0,0.0,0,203.9948
1777605622.0679982,2,2,0.8667,0.8653,0.0,0.0,0,203.9948
1777605622.8888974,8,1,1.7236,0.0,0.0,0.0,0,37.41
1777605622.8888974,8,2,0.0,1.724,0.0,0.0,0,37.41
1777605622.8888974,8,3,0.0,1.724,0.0,0.0,0,37.41
1777605622.8888974,8,4,0.0,1.724,0.0,0.0,0,37.41
1777605622.8888974,8,5,0.0,1.724,0.0,0.0,0,37.41
1777605622.8891768,7,1,1.7234,0.0,0.0,0.0,0,37.6177
1777605622.8891768,7,2,0.0,1.7217,0.0,0.0,0,37.6177
1777605622.8891768,7,3,0.0,1.7217,0.0,0.0,0,37.6177
1777605622.8891768,7,4,0.0,1.7217,0.0,0.0,0,37.6177
1777605622.8891768,7,5,0.0,1.7217,0.0,0.0,0,37.6177
1777605622.8893588,6,1,1.7047,0.0027,0.0,0.0,0,37.3371
1777605622.8893588,6,2,0.0007,1.7017,0.0,0.0,0,37.3371
1777605622.8893588,6,3,0.0007,1.7017,0.0,0.0,0,37.3371
1777605622.8893588,6,4,0.0007,1.7017,0.0,0.0,0,37.3371
1777605622.8893588,6,5,0.0007,1.7017,0.0,0.0,0,37.3371
1777605622.8944297,5,1,1.6999,0.0014,0.0,0.0,0,37.2567
1777605622.8944297,5,2,0.0007,1.6922,0.0,0.0,0,37.2567
1777605622.8944297,5,3,0.0007,1.6922,0.0,0.0,0,37.2567
1777605622.8944297,5,4,0.0,1.6929,0.0,0.0,0,37.2567
1777605622.8944297,5,5,0.0,1.6929,0.0,0.0,0,37.2567
1777605623.0661097,1,1,0.8655,0.8644,0.0,0.0,0,1211.7777
1777605623.0661097,1,2,0.874,0.873,0.0,0.0,0,1211.7777
1777605623.066289,3,1,0.8552,0.8603,0.0,0.0,0,1200.7029
1777605623.066289,3,2,0.8588,0.8645,0.0,0.0,0,1200.7029
1777605623.066289,3,3,0.0,1.7248,0.0,0.0,0,1200.7029
1777605623.066289,3,4,0.0,1.7248,0.0,0.0,0,1200.7029
1777605623.0664315,2,1,0.8585,0.8697,0.0,0.0,0,218.0741
1777605623.0664315,2,2,0.8664,0.8626,0.0,0.0,0,218.0741
1777605623.0733342,4,1,0.8686,0.8675,0.0,0.0,0,1211.6559
1777605623.0733342,4,2,0.8665,0.8686,0.0,0.0,0,1211.6559
1777605623.0733342,4,3,0.0027,1.728,0.0,0.0,0,1211.6559
1777605623.0733342,4,4,0.0027,1.728,0.0,0.0,0,1211.6559
1777605623.8839462,8,1,1.7567,0.0,0.0,0.0,0,36.6042
1777605623.8839462,8,2,0.0,1.7437,0.0,0.0,0,36.6042
1777605623.8839462,8,3,0.0,1.7437,0.0,0.0,0,36.6042
1777605623.8839462,8,4,0.0,1.7437,0.0,0.0,0,36.6042
1777605623.8839462,8,5,0.0,1.7437,0.0,0.0,0,36.6042
1777605623.884216,7,1,1.7567,0.0,0.0,0.0,0,37.2767
1777605623.884216,7,2,0.0,1.7458,0.0,0.0,0,37.2767
1777605623.884216,7,3,0.0,1.7458,0.0,0.0,0,37.2767
1777605623.884216,7,4,0.0,1.7458,0.0,0.0,0,37.2767
1777605623.884216,7,5,0.0,1.7458,0.0,0.0,0,37.2767
1777605623.8843806,6,1,1.7555,0.0028,0.0,0.0,0,37.4782
1777605623.8843806,6,2,0.0007,1.746,0.0,0.0,0,37.4782
1777605623.8843806,6,3,0.0007,1.746,0.0,0.0,0,37.4782
1777605623.8843806,6,4,0.0007,1.746,0.0,0.0,0,37.4782
1777605623.8843806,6,5,0.0007,1.746,0.0,0.0,0,37.4782
1777605623.891247,5,1,1.7593,0.0014,0.0,0.0,0,42.2204
1777605623.891247,5,2,0.0007,1.7421,0.0,0.0,0,42.2204
1777605623.891247,5,3,0.0007,1.7421,0.0,0.0,0,42.2204
1777605623.891247,5,4,0.0,1.7428,0.0,0.0,0,42.2204
1777605623.891247,5,5,0.0,1.7428,0.0,0.0,0,42.2204
1777605624.0527332,1,1,0.8667,0.8745,0.0,0.0,0,1216.1622
1777605624.0527332,1,2,0.8777,0.8714,0.0,0.0,0,1216.1622
1777605624.05291,3,1,0.8738,0.8667,0.0,0.0,0,1216.3293
1777605624.05291,3,2,0.8759,0.8639,0.0,0.0,0,1216.3293
1777605624.05291,3,3,0.0014,1.7306,0.0,0.0,0,1216.3293
1777605624.05291,3,4,0.0028,1.7306,0.0,0.0,0,1216.3293
1777605624.053086,4,1,0.8775,0.886,0.0,0.0,0,1223.388
1777605624.053086,4,2,0.8784,0.8829,0.0,0.0,0,1223.388
1777605624.053086,4,3,0.0,1.7605,0.0,0.0,0,1223.388
1777605624.053086,4,4,0.0,1.7605,0.0,0.0,0,1223.388
1777605624.0712073,2,1,0.8714,0.8757,0.0,0.0,0,213.9328
1777605624.0712073,2,2,0.8774,0.8626,0.0,0.0,0,213.9328
1777605624.89049,6,1,1.7323,0.0,0.0,0.0,0,28.3597
1777605624.89049,6,2,0.0,1.7324,0.0,0.0,0,28.3597
1777605624.89049,6,3,0.0,1.7324,0.0,0.0,0,28.3597
1777605624.89049,6,4,0.0,1.7324,0.0,0.0,0,28.3597
1777605624.89049,6,5,0.0,1.7324,0.0,0.0,0,28.3597
1777605624.8969433,8,1,1.7012,0.0054,0.0,0.0,0,27.966
1777605624.8969433,8,2,0.0014,1.6973,0.0,0.0,0,27.966
1777605624.8969433,8,3,0.0014,1.6973,0.0,0.0,0,27.966
1777605624.8969433,8,4,0.0014,1.6973,0.0,0.0,0,27.966
1777605624.8969433,8,5,0.0014,1.6973,0.0,0.0,0,27.966
1777605624.8971899,7,1,1.7013,0.0054,0.0,0.0,0,28.1696
1777605624.8971899,7,2,0.0014,1.6973,0.0,0.0,0,28.1696
1777605624.8971899,7,3,0.0014,1.6973,0.0,0.0,0,28.1696
1777605624.8971899,7,4,0.0014,1.6973,0.0,0.0,0,28.1696
1777605624.8971899,7,5,0.0014,1.6973,0.0,0.0,0,28.1696
1777605624.897354,5,1,1.7335,0.0,0.0,0.0,0,35.2788
1777605624.897354,5,2,0.0,1.7324,0.0,0.0,0,35.2788
1777605624.897354,5,3,0.0,1.7324,0.0,0.0,0,35.2788
1777605624.897354,5,4,0.0,1.7324,0.0,0.0,0,35.2788
1777605624.897354,5,5,0.0,1.7324,0.0,0.0,0,35.2788
1777605625.0539114,1,1,0.8826,0.8792,0.0,0.0,0,1200.3458
1777605625.0539114,1,2,0.8647,0.8622,0.0,0.0,0,1200.3458
1777605625.0599415,4,1,0.8649,0.8605,0.0,0.0,0,1200.7077
1777605625.0599415,4,2,0.8622,0.8762,0.0,0.0,0,1200.7077
1777605625.0599415,4,3,0.0,1.7368,0.0,0.0,0,1200.7077
1777605625.0599415,4,4,0.0,1.7368,0.0,0.0,0,1200.7077
1777605625.0664651,3,1,0.8698,0.8718,0.0,0.0,0,1201.0121
1777605625.0664651,3,2,0.8701,0.8584,0.0,0.0,0,1201.0121
1777605625.0664651,3,3,0.0014,1.7247,0.0,0.0,0,1201.0121
1777605625.0664651,3,4,0.0027,1.7234,0.0,0.0,0,1201.0121
1777605625.0667593,2,1,0.8744,0.8668,0.0,0.0,0,215.1606
1777605625.0667593,2,2,0.862,0.8809,0.0,0.0,0,215.1606
1777605625.8981428,6,1,1.7478,0.0,0.0,0.0,0,28.157
1777605625.8981428,6,2,0.0,1.7508,0.0,0.0,0,28.157
1777605625.8981428,6,3,0.0,1.7508,0.0,0.0,0,28.157
1777605625.8981428,6,4,0.0,1.7508,0.0,0.0,0,28.157
1777605625.8981428,6,5,0.0,1.7508,0.0,0.0,0,28.157
1777605625.8984125,5,1,1.7505,0.0,0.0,0.0,0,34.8928
1777605625.8984125,5,2,0.0,1.7644,0.0,0.0,0,34.8928
1777605625.8984125,5,3,0.0,1.7644,0.0,0.0,0,34.8928
1777605625.8984125,5,4,0.0,1.7644,0.0,0.0,0,34.8928
1777605625.8984125,5,5,0.0,1.7644,0.0,0.0,0,34.8928
1777605625.8985755,8,1,1.7624,0.0,0.0,0.0,0,34.5306
1777605625.8985755,8,2,0.0,1.7694,0.0,0.0,0,34.5306
1777605625.8985755,8,3,0.0,1.7694,0.0,0.0,0,34.5306
1777605625.8985755,8,4,0.0,1.7694,0.0,0.0,0,34.5306
1777605625.8985755,8,5,0.0,1.7694,0.0,0.0,0,34.5306
1777605625.8987298,7,1,1.7626,0.0,0.0,0.0,0,34.7192
1777605625.8987298,7,2,0.0,1.7695,0.0,0.0,0,34.7192
1777605625.8987298,7,3,0.0,1.7695,0.0,0.0,0,34.7192
1777605625.8987298,7,4,0.0,1.7695,0.0,0.0,0,34.7192
1777605625.8987298,7,5,0.0,1.7695,0.0,0.0,0,34.7192
1777605626.0540223,3,1,0.8781,0.886,0.0,0.0,0,1210.5563
1777605626.0540223,3,2,0.8738,0.8858,0.0,0.0,0,1210.5563
1777605626.0540223,3,3,0.0,1.7662,0.0,0.0,0,1210.5563
1777605626.0540223,3,4,0.0,1.7648,0.0,0.0,0,1210.5563
1777605626.054276,1,1,0.8788,0.8682,0.0,0.0,0,1197.8772
1777605626.054276,1,2,0.8684,0.8733,0.0,0.0,0,1197.8772
1777605626.0621169,4,1,0.8642,0.864,0.0,0.0,0,1201.9627
1777605626.0621169,4,2,0.8717,0.8556,0.0,0.0,0,1201.9627
1777605626.0621169,4,3,0.0055,1.7196,0.0,0.0,0,1201.9627
1777605626.0621169,4,4,0.0055,1.7196,0.0,0.0,0,1201.9627
1777605626.0675788,2,1,0.8768,0.8783,0.0,0.0,0,204.2058
1777605626.0675788,2,2,0.8844,0.8826,0.0,0.0,0,204.2058
1777605626.901202,8,1,1.7541,0.0,0.0,0.0,0,27.0383
1777605626.901202,8,2,0.0,1.7599,0.0,0.0,0,27.0383
1777605626.901202,8,3,0.0,1.7599,0.0,0.0,0,27.0383
1777605626.901202,8,4,0.0,1.7599,0.0,0.0,0,27.0383
1777605626.901202,8,5,0.0,1.7599,0.0,0.0,0,27.0383
1777605626.9014728,7,1,1.7539,0.0,0.0,0.0,0,27.2334
1777605626.9014728,7,2,0.0,1.7576,0.0,0.0,0,27.2334
1777605626.9014728,7,3,0.0,1.7576,0.0,0.0,0,27.2334
1777605626.9014728,7,4,0.0,1.7576,0.0,0.0,0,27.2334
1777605626.9014728,7,5,0.0,1.7576,0.0,0.0,0,27.2334
1777605626.9016333,6,1,1.7358,0.0055,0.0,0.0,0,26.9792
1777605626.9016333,6,2,0.0014,1.7367,0.0,0.0,0,26.9792
1777605626.9016333,6,3,0.0014,1.7367,0.0,0.0,0,26.9792
1777605626.9016333,6,4,0.0014,1.7367,0.0,0.0,0,26.9792
1777605626.9016333,6,5,0.0014,1.7367,0.0,0.0,0,26.9792
1777605626.9078896,5,1,1.731,0.0027,0.0,0.0,0,26.8996
1777605626.9078896,5,2,0.0014,1.725,0.0,0.0,0,26.8996
1777605626.9078896,5,3,0.0014,1.725,0.0,0.0,0,26.8996
1777605626.9078896,5,4,0.0,1.7264,0.0,0.0,0,26.8996
1777605626.9078896,5,5,0.0,1.7264,0.0,0.0,0,26.8996
1777605627.071331,1,1,0.8601,0.8584,0.0,0.0,0,1191.6966
1777605627.071331,1,2,0.8756,0.8707,0.0,0.0,0,1191.6966
1777605627.0715158,3,1,0.8601,0.8645,0.0,0.0,0,1191.6492
1777605627.0715158,3,2,0.8666,0.8678,0.0,0.0,0,1191.6492
1777605627.0715158,3,3,0.0,1.7323,0.0,0.0,0,1191.6492
1777605627.0715158,3,4,0.0,1.7323,0.0,0.0,0,1191.6492
1777605627.0716603,4,1,0.8772,0.8794,0.0,0.0,0,1197.6511
1777605627.0716603,4,2,0.8769,0.8781,0.0,0.0,0,1197.6511
1777605627.0716603,4,3,0.0,1.7493,0.0,0.0,0,1197.6511
1777605627.0716603,4,4,0.0,1.7493,0.0,0.0,0,1197.6511
1777605627.077769,2,1,0.8656,0.8788,0.0,0.0,0,195.9946
1777605627.077769,2,2,0.8729,0.8633,0.0,0.0,0,195.9946
1777605627.8948383,8,1,1.7871,0.0,0.0,0.0,0,25.4312
1777605627.8948383,8,2,0.0,1.7976,0.0,0.0,0,25.4312
1777605627.8948383,8,3,0.0,1.7976,0.0,0.0,0,25.4312
1777605627.8948383,8,4,0.0,1.7976,0.0,0.0,0,25.4312
1777605627.8948383,8,5,0.0,1.7976,0.0,0.0,0,25.4312
1777605627.901205,7,1,1.7762,0.0,0.0,0.0,0,27.0531
1777605627.901205,7,2,0.0,1.7887,0.0,0.0,0,27.0531
1777605627.901205,7,3,0.0,1.7887,0.0,0.0,0,27.0531
1777605627.901205,7,4,0.0,1.7887,0.0,0.0,0,27.0531
1777605627.901205,7,5,0.0,1.7887,0.0,0.0,0,27.0531
1777605627.9014635,6,1,1.7817,0.0,0.0,0.0,0,27.2403
1777605627.9014635,6,2,0.0,1.7968,0.0,0.0,0,27.2403
1777605627.9014635,6,3,0.0,1.7968,0.0,0.0,0,27.2403
1777605627.9014635,6,4,0.0,1.7968,0.0,0.0,0,27.2403
1777605627.9014635,6,5,0.0,1.7968,0.0,0.0,0,27.2403
1777605627.9016323,5,1,1.7975,0.0,0.0,0.0,0,32.3348
1777605627.9016323,5,2,0.0,1.8071,0.0,0.0,0,32.3348
1777605627.9016323,5,3,0.0,1.8071,0.0,0.0,0,32.3348
1777605627.9016323,5,4,0.0,1.8071,0.0,0.0,0,32.3348
1777605627.9016323,5,5,0.0,1.8071,0.0,0.0,0,32.3348
1777605628.0676107,1,1,0.8763,0.8826,0.0,0.0,0,1199.8312
1777605628.0676107,1,2,0.8885,0.8802,0.0,0.0,0,1199.8312
1777605628.0737395,4,1,0.8751,0.8833,0.0,0.0,0,1200.0847
1777605628.0737395,4,2,0.8705,0.8786,0.0,0.0,0,1200.0847
1777605628.0737395,4,3,0.0,1.7537,0.0,0.0,0,1200.0847
1777605628.0737395,4,4,0.0,1.7537,0.0,0.0,0,1200.0847
1777605628.073923,3,1,0.8752,0.8702,0.0,0.0,0,1200.0015
1777605628.073923,3,2,0.8829,0.8661,0.0,0.0,0,1200.0015
1777605628.073923,3,3,0.0027,1.7363,0.0,0.0,0,1200.0015
1777605628.073923,3,4,0.0055,1.7363,0.0,0.0,0,1200.0015
1777605628.0933723,2,1,0.88,0.8768,0.0,0.0,0,201.8685
1777605628.0933723,2,2,0.8784,0.8778,0.0,0.0,0,201.8685
1777605628.9105852,6,1,1.7292,0.0,0.0,0.0,0,22.0954
1777605628.9105852,6,2,0.0,1.721,0.0,0.0,0,22.0954
1777605628.9105852,6,3,0.0,1.721,0.0,0.0,0,22.0954
1777605628.9105852,6,4,0.0,1.721,0.0,0.0,0,22.0954
1777605628.9105852,6,5,0.0,1.721,0.0,0.0,0,22.0954
1777605628.917066,8,1,1.6914,0.0054,0.0,0.0,0,15.533
1777605628.917066,8,2,0.0013,1.681,0.0,0.0,0,15.533
1777605628.917066,8,3,0.0013,1.681,0.0,0.0,0,15.533
1777605628.917066,8,4,0.0013,1.681,0.0,0.0,0,15.533
1777605628.917066,8,5,0.0013,1.681,0.0,0.0,0,15.533
1777605628.9172873,7,1,1.7017,0.0054,0.0,0.0,0,21.9016
1777605628.9172873,7,2,0.0014,1.6891,0.0,0.0,0,21.9016
1777605628.9172873,7,3,0.0014,1.6891,0.0,0.0,0,21.9016
1777605628.9172873,7,4,0.0014,1.6891,0.0,0.0,0,21.9016
1777605628.9172873,7,5,0.0014,1.6891,0.0,0.0,0,21.9016
1777605628.9175267,5,1,1.719,0.0,0.0,0.0,0,22.233
1777605628.9175267,5,2,0.0,1.7102,0.0,0.0,0,22.233
1777605628.9175267,5,3,0.0,1.7102,0.0,0.0,0,22.233
1777605628.9175267,5,4,0.0,1.7102,0.0,0.0,0,22.233
1777605628.9175267,5,5,0.0,1.7102,0.0,0.0,0,22.233
1777605629.1006062,2,1,0.8719,0.858,0.0,0.0,0,213.9688
1777605629.1006062,2,2,0.8516,0.869,0.0,0.0,0,213.9688
1777605629.100912,4,1,0.8551,0.8602,0.0,0.0,0,1197.8605
1777605629.100912,4,2,0.8665,0.8692,0.0,0.0,0,1197.8605
1777605629.100912,4,3,0.0,1.7294,0.0,0.0,0,1197.8605
1777605629.100912,4,4,0.0,1.7294,0.0,0.0,0,1197.8605
1777605629.101078,1,1,0.8689,0.8678,0.0,0.0,0,1191.7596
1777605629.101078,1,2,0.8554,0.8499,0.0,0.0,0,1191.7596
1777605629.1073222,3,1,0.8678,0.8656,0.0,0.0,0,1199.4956
1777605629.1073222,3,2,0.8617,0.8649,0.0,0.0,0,1199.4956
1777605629.1073222,3,3,0.0,1.7251,0.0,0.0,0,1199.4956
1777605629.1073222,3,4,0.0,1.7238,0.0,0.0,0,1199.4956
1777605629.9073515,8,1,1.7455,0.0,0.0,0.0,0,29.047
1777605629.9073515,8,2,0.0,1.7601,0.0,0.0,0,29.047
1777605629.9073515,8,3,0.0,1.7601,0.0,0.0,0,29.047
1777605629.9073515,8,4,0.0,1.7601,0.0,0.0,0,29.047
1777605629.9073515,8,5,0.0,1.7601,0.0,0.0,0,29.047
1777605629.9076362,6,1,1.7285,0.0007,0.0,0.0,0,24.879
1777605629.9076362,6,2,0.0,1.7397,0.0,0.0,0,24.879
1777605629.9076362,6,3,0.0,1.7397,0.0,0.0,0,24.879
1777605629.9076362,6,4,0.0007,1.739,0.0,0.0,0,24.879
1777605629.9076362,6,5,0.0,1.7397,0.0,0.0,0,24.879
1777605629.9140892,7,1,1.7341,0.0,0.0,0.0,0,31.5084
